"udid","ts","date","prod_name","prod_type",rev
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-15 13:18:25","2016-04-15","iap_1_gems_2","gems",760
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-15 13:20:29","2016-04-15","iap_1_gems_2","gems",760
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-15 14:29:48","2016-04-15","iap_1_gems_5","gems",1810
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-15 14:38:13","2016-04-15","iap_1_gems_2","gems",760
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-16 09:32:48","2016-04-16","iap_1_gems_2","gems",760
"c7b7eb9f15984f21bc541aa1d965bb03","2016-04-26 04:23:42","2016-04-26","iap_1_passes_1","chapterPasses",410
"0abf2d65a2a740698a2094e3af2dc0bf","2016-04-26 16:10:39","2016-04-26","iap_1_passes_2","chapterPasses",760
"73628d01bee6499085fbb730781317b0","2016-03-01 04:38:45","2016-03-01","iap_1_passes_2","chapterPasses",760
"940690522e274a27be617db5314457cc","2016-03-01 11:31:38","2016-03-01","iap_1_gems_2","gems",760
"e1545abf3f904e7490f902b41fec2810","2016-03-01 19:04:35","2016-03-01","iap_1_passes_2","chapterPasses",760
"17a49fb51b014272b0f4499a393ce480","2016-03-03 05:18:05","2016-03-03","iap_1_gems_2","gems",760
"17a49fb51b014272b0f4499a393ce480","2016-03-04 09:19:12","2016-03-04","iap_1_gems_2","gems",760
"fd03279007a341928fbba696922cb906","2016-03-05 11:00:59","2016-03-05","iap_1_gems_1","gems",410
"fd03279007a341928fbba696922cb906","2016-03-05 11:02:17","2016-03-05","iap_1_gems_1","gems",410
"fd03279007a341928fbba696922cb906","2016-03-05 11:05:39","2016-03-05","iap_1_gems_1","gems",410
"a4a794e122834fc0835e2dce86c3cbd6","2016-03-05 11:42:05","2016-03-05","iap_1_gems_2","gems",760
"eafe4a6ea4d4421db298a51bd2fd7a2a","2016-03-05 15:10:10","2016-03-05","iap_1_gems_5","gems",1810
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-05 18:20:06","2016-03-05","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-05 18:49:21","2016-03-05","iap_1_gems_1","gems",410
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-05 19:02:02","2016-03-05","iap_1_passes_1","chapterPasses",410
"8e6d201d333f4d658d3990dda415a42d","2016-03-05 23:15:13","2016-03-05","iap_1_passes_2","chapterPasses",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-06 04:06:42","2016-03-06","iap_1_passes_1","chapterPasses",410
"76d95d4621e940e88462bea72087dac0","2016-03-06 07:30:27","2016-03-06","iap_1_gems_5","gems",1810
"76d95d4621e940e88462bea72087dac0","2016-03-06 07:40:58","2016-03-06","iap_1_passes_5","chapterPasses",1810
"76d95d4621e940e88462bea72087dac0","2016-03-06 07:58:29","2016-03-06","iap_1_gems_5","gems",1810
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-06 10:46:02","2016-03-06","iap_1_gems_1","gems",410
"fd03279007a341928fbba696922cb906","2016-03-06 11:04:09","2016-03-06","iap_1_passes_1","chapterPasses",410
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-06 16:47:29","2016-03-06","iap_1_passes_1","chapterPasses",410
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-07 18:59:49","2016-03-07","iap_1_gems_5","gems",1810
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-07 20:11:51","2016-03-07","iap_1_passes_2","chapterPasses",760
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-07 20:34:34","2016-03-07","iap_1_gems_10","gems",3560
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-07 21:05:34","2016-03-07","iap_1_gems_5","gems",1810
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-07 21:09:21","2016-03-07","iap_1_passes_2","chapterPasses",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-08 05:00:39","2016-03-08","iap_1_gems_1","gems",410
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-08 18:02:52","2016-03-08","iap_1_gems_10","gems",3560
"daa35d8d7f374d3da710f4f23ae6cbcc","2016-03-08 20:01:03","2016-03-08","iap_1_gems_5","gems",1810
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-09 07:05:13","2016-03-09","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-09 07:12:03","2016-03-09","iap_1_gems_5","gems",1810
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-09 13:58:12","2016-03-09","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-09 19:41:12","2016-03-09","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-09 19:55:10","2016-03-09","iap_1_gems_1","gems",410
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-10 04:23:45","2016-03-10","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-10 05:35:24","2016-03-10","iap_1_gems_2","gems",760
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-10 09:05:54","2016-03-10","iap_1_gems_1","gems",410
"63cf64b3add34c6cb9cb25c5965fde09","2016-03-10 20:05:35","2016-03-10","iap_1_gems_1","gems",410
"83481c744fb34ac1b54dc64c970ff71c","2016-03-16 18:50:23","2016-03-16","iap_1_gems_2","gems",760
"d968cd68b8ff4fc3ac739174c31d4d98","2016-03-18 22:55:47","2016-03-18","iap_1_gems_2","gems",760
"b43e17f6eae342239d85f1c24bb2f6ab","2016-03-19 07:26:39","2016-03-19","iap_1_passes_2","chapterPasses",760
"d968cd68b8ff4fc3ac739174c31d4d98","2016-03-19 18:18:55","2016-03-19","iap_1_gems_1","gems",410
"b43e17f6eae342239d85f1c24bb2f6ab","2016-03-20 17:28:04","2016-03-20","iap_1_passes_2","chapterPasses",760
"83481c744fb34ac1b54dc64c970ff71c","2016-03-21 15:01:48","2016-03-21","iap_1_gems_5","gems",1810
"17a49fb51b014272b0f4499a393ce480","2016-04-04 06:11:22","2016-04-04","iap_1_passes_2","chapterPasses",760
"17a49fb51b014272b0f4499a393ce480","2016-04-04 10:38:03","2016-04-04","iap_1_passes_2","chapterPasses",760
"97f4bbd4d62a429cb3ac903af6399531","2016-04-15 20:51:58","2016-04-15","iap_value_pack_001","valuePack",410
"b43e17f6eae342239d85f1c24bb2f6ab","2016-04-16 20:02:24","2016-04-16","iap_1_gems_2","gems",760
"a6fd10303e42428d913beb066a763606","2016-04-27 20:10:01","2016-04-27","iap_1_gems_2","gems",760
"78663bfdf0f54a618469b93e62ff0d02","2016-03-01 22:49:35","2016-03-01","iap_1_gems_2","gems",760
"97853bae59b84a0684f670391e3d3773","2016-03-03 13:36:11","2016-03-03","iap_1_gems_5","gems",1810
"bffd9973b82c454b96ffb7a9ebfaae15","2016-03-03 17:44:49","2016-03-03","iap_1_gems_2","gems",760
"2f2218990faf41e29cd64fddbd291a02","2016-03-03 19:46:12","2016-03-03","iap_1_gems_1","gems",410
"09d520229c584312b6244beff9d2c4a0","2016-03-04 16:59:08","2016-03-04","iap_1_gems_2","gems",760
"09d520229c584312b6244beff9d2c4a0","2016-03-04 17:13:22","2016-03-04","iap_1_gems_2","gems",760
"09d520229c584312b6244beff9d2c4a0","2016-03-04 17:20:37","2016-03-04","iap_1_passes_5","chapterPasses",1810
"09d520229c584312b6244beff9d2c4a0","2016-03-04 17:30:08","2016-03-04","iap_1_gems_2","gems",760
"09d520229c584312b6244beff9d2c4a0","2016-03-04 17:42:45","2016-03-04","iap_1_gems_5","gems",1810
"09d520229c584312b6244beff9d2c4a0","2016-03-04 18:18:01","2016-03-04","iap_1_gems_5","gems",1810
"09d520229c584312b6244beff9d2c4a0","2016-03-04 18:50:04","2016-03-04","iap_1_gems_2","gems",760
"09d520229c584312b6244beff9d2c4a0","2016-03-04 19:03:02","2016-03-04","iap_1_gems_10","gems",3560
"09d520229c584312b6244beff9d2c4a0","2016-03-05 00:08:11","2016-03-05","iap_1_passes_5","chapterPasses",1810
"97853bae59b84a0684f670391e3d3773","2016-03-05 11:48:11","2016-03-05","iap_1_gems_5","gems",1810
"0959a75ea30a418191ca05ce3f81d9e9","2016-03-05 12:36:06","2016-03-05","iap_1_passes_2","chapterPasses",760
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 21:07:46","2016-03-05","iap_1_passes_2","chapterPasses",760
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 21:19:00","2016-03-05","iap_1_gems_2","gems",760
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 21:49:32","2016-03-05","iap_1_gems_2","gems",760
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 22:12:23","2016-03-05","iap_1_passes_1","chapterPasses",410
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 22:21:19","2016-03-05","iap_1_gems_1","gems",410
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 22:40:09","2016-03-05","iap_1_gems_2","gems",760
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-05 22:40:19","2016-03-05","iap_1_gems_1","gems",410
"43956798511a471aae9cb4d3118dce7b","2016-03-06 12:48:07","2016-03-06","iap_1_passes_1","chapterPasses",410
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-06 17:08:44","2016-03-06","iap_1_passes_1","chapterPasses",410
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-06 17:12:29","2016-03-06","iap_1_gems_5","gems",1810
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-06 17:47:22","2016-03-06","iap_1_passes_10","chapterPasses",3555
"1b1f6451bc41422aa7d079b8b0d45084","2016-03-06 17:55:17","2016-03-06","iap_1_gems_2","gems",760
"43956798511a471aae9cb4d3118dce7b","2016-03-06 19:00:30","2016-03-06","iap_1_passes_2","chapterPasses",760
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 19:41:11","2016-03-06","iap_1_gems_2","gems",760
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 19:54:50","2016-03-06","iap_1_gems_5","gems",1810
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 20:04:37","2016-03-06","iap_1_passes_5","chapterPasses",1810
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 20:14:23","2016-03-06","iap_1_gems_2","gems",760
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 20:22:05","2016-03-06","iap_1_gems_2","gems",760
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 20:25:28","2016-03-06","iap_1_gems_5","gems",1810
"3f1fe4e244b746149163449ebda4c9d5","2016-03-06 21:10:56","2016-03-06","iap_1_gems_2","gems",760
"53119b4ba40146dcbced779e44b4a770","2016-03-06 22:57:08","2016-03-06","iap_1_passes_1","chapterPasses",410
"53119b4ba40146dcbced779e44b4a770","2016-03-06 23:18:46","2016-03-06","iap_1_gems_2","gems",760
"67830023050345c4a4676741361c55c5","2016-03-07 00:02:13","2016-03-07","iap_1_passes_1","chapterPasses",410
"3f1fe4e244b746149163449ebda4c9d5","2016-03-07 10:13:08","2016-03-07","iap_1_gems_5","gems",1810
"3f1fe4e244b746149163449ebda4c9d5","2016-03-07 10:48:27","2016-03-07","iap_1_gems_2","gems",760
"8d45c9ed511546bfbf7fe91e62d61619","2016-03-07 12:03:06","2016-03-07","iap_1_passes_1","chapterPasses",410
"3f1fe4e244b746149163449ebda4c9d5","2016-03-07 15:25:45","2016-03-07","iap_1_gems_5","gems",1810
"3f1fe4e244b746149163449ebda4c9d5","2016-03-07 15:50:17","2016-03-07","iap_1_gems_2","gems",760
"3f1fe4e244b746149163449ebda4c9d5","2016-03-07 15:50:17","2016-03-07","iap_1_gems_2","gems",760
"9fbee0a56a8b4a4abf1191a35511cdd8","2016-03-07 19:42:41","2016-03-07","iap_1_passes_2","chapterPasses",760
"9fbee0a56a8b4a4abf1191a35511cdd8","2016-03-07 19:50:17","2016-03-07","iap_1_gems_2","gems",760
"9fbee0a56a8b4a4abf1191a35511cdd8","2016-03-07 19:58:08","2016-03-07","iap_1_gems_2","gems",760
"9fbee0a56a8b4a4abf1191a35511cdd8","2016-03-07 20:10:15","2016-03-07","iap_1_gems_2","gems",760
"93cf869c0a684864af5aac3e05321885","2016-03-07 21:55:57","2016-03-07","iap_1_passes_2","chapterPasses",760
"a3f5374965d2492384b26fcc1b347cd8","2016-03-08 16:00:21","2016-03-08","iap_1_gems_2","gems",760
"97853bae59b84a0684f670391e3d3773","2016-03-09 03:36:21","2016-03-09","iap_value_pack_004","valuePack",1460
"97853bae59b84a0684f670391e3d3773","2016-03-11 17:19:35","2016-03-11","iap_1_gems_5","gems",1810
"29d7015b69b64e7cbc1f477194732eec","2016-03-15 01:06:14","2016-03-15","iap_1_passes_2","chapterPasses",760
"53119b4ba40146dcbced779e44b4a770","2016-03-15 21:50:49","2016-03-15","iap_1_gems_2","gems",760
"53119b4ba40146dcbced779e44b4a770","2016-03-15 22:00:44","2016-03-15","iap_1_gems_1","gems",410
"a3f5374965d2492384b26fcc1b347cd8","2016-03-16 14:19:25","2016-03-16","iap_1_passes_2","chapterPasses",760
"53119b4ba40146dcbced779e44b4a770","2016-03-19 16:31:56","2016-03-19","iap_1_gems_2","gems",760
"53119b4ba40146dcbced779e44b4a770","2016-03-19 16:45:06","2016-03-19","iap_1_gems_1","gems",410
"53119b4ba40146dcbced779e44b4a770","2016-03-19 17:19:44","2016-03-19","iap_1_gems_2","gems",760
"53119b4ba40146dcbced779e44b4a770","2016-03-19 17:42:54","2016-03-19","iap_1_gems_5","gems",1810
"53119b4ba40146dcbced779e44b4a770","2016-03-21 19:44:16","2016-03-21","iap_1_gems_1","gems",410
"29d7015b69b64e7cbc1f477194732eec","2016-04-12 20:25:57","2016-04-12","iap_1_passes_2","chapterPasses",760
"29d7015b69b64e7cbc1f477194732eec","2016-04-15 21:45:10","2016-04-15","iap_value_pack_005","valuePack",1810
"29d7015b69b64e7cbc1f477194732eec","2016-05-01 22:36:07","2016-05-01","iap_1_passes_2","chapterPasses",760
"2dab201fbbc448bea08c78049666904c","2016-03-01 06:41:41","2016-03-01","iap_1_gems_2","gems",760
"2dab201fbbc448bea08c78049666904c","2016-03-01 06:44:08","2016-03-01","iap_1_gems_2","gems",760
"10a63014f83a4f769c58e1edf437e047","2016-03-02 08:05:13","2016-03-02","iap_1_gems_5","gems",1810
"2dab201fbbc448bea08c78049666904c","2016-03-03 09:36:13","2016-03-03","iap_1_gems_2","gems",760
"2dab201fbbc448bea08c78049666904c","2016-03-03 09:41:47","2016-03-03","iap_1_gems_2","gems",760
"13beb08c07484b7fa610ecf7857a3665","2016-03-03 18:07:45","2016-03-03","iap_1_passes_2","chapterPasses",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-05 21:57:14","2016-03-05","iap_1_gems_2","gems",760
"bcaa1a4de41547d29decda1589a53510","2016-03-05 22:08:39","2016-03-05","iap_1_passes_1","chapterPasses",410
"51aeb7580cde42369e929a0a86a70dbe","2016-03-05 22:37:34","2016-03-05","iap_1_gems_2","gems",760
"51aeb7580cde42369e929a0a86a70dbe","2016-03-05 23:01:36","2016-03-05","iap_1_passes_1","chapterPasses",410
"51aeb7580cde42369e929a0a86a70dbe","2016-03-05 23:30:17","2016-03-05","iap_1_passes_1","chapterPasses",410
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 07:13:31","2016-03-06","iap_1_gems_5","gems",1810
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 07:31:56","2016-03-06","iap_1_gems_2","gems",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 07:34:49","2016-03-06","iap_1_passes_2","chapterPasses",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 07:37:00","2016-03-06","iap_1_gems_2","gems",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 07:39:31","2016-03-06","iap_1_gems_2","gems",760
"51aeb7580cde42369e929a0a86a70dbe","2016-03-06 08:15:16","2016-03-06","iap_1_gems_2","gems",760
"bcaa1a4de41547d29decda1589a53510","2016-03-06 10:56:42","2016-03-06","iap_1_gems_1","gems",410
"bcaa1a4de41547d29decda1589a53510","2016-03-06 10:57:10","2016-03-06","iap_1_gems_2","gems",760
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-06 11:10:15","2016-03-06","iap_1_gems_5","gems",1810
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-06 12:24:48","2016-03-06","iap_1_passes_10","chapterPasses",3555
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-06 12:25:30","2016-03-06","iap_1_gems_5","gems",1810
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 12:53:32","2016-03-06","iap_1_gems_2","gems",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-06 13:08:46","2016-03-06","iap_1_gems_10","gems",3560
"310aef92a7b94fd19d0eab4d3f6541be","2016-03-06 14:56:44","2016-03-06","iap_1_passes_1","chapterPasses",410
"310aef92a7b94fd19d0eab4d3f6541be","2016-03-06 17:32:19","2016-03-06","iap_1_passes_2","chapterPasses",760
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-06 17:53:29","2016-03-06","iap_1_gems_20","gems",7060
"51aeb7580cde42369e929a0a86a70dbe","2016-03-06 19:26:11","2016-03-06","iap_1_gems_1","gems",410
"51aeb7580cde42369e929a0a86a70dbe","2016-03-06 19:26:48","2016-03-06","iap_1_gems_2","gems",760
"5b65e93c1ea644e7b99eca45c4ba4693","2016-03-07 03:16:46","2016-03-07","iap_1_passes_2","chapterPasses",760
"5b65e93c1ea644e7b99eca45c4ba4693","2016-03-07 03:59:44","2016-03-07","iap_1_gems_2","gems",760
"5b65e93c1ea644e7b99eca45c4ba4693","2016-03-07 06:09:49","2016-03-07","iap_1_gems_5","gems",1810
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-07 14:19:47","2016-03-07","iap_1_gems_20","gems",7060
"51aeb7580cde42369e929a0a86a70dbe","2016-03-07 20:58:46","2016-03-07","iap_1_gems_2","gems",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-07 21:43:16","2016-03-07","iap_1_gems_10","gems",3560
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-07 22:05:43","2016-03-07","iap_1_passes_1","chapterPasses",410
"e4aff19bf5054526b2bb8661c15806ec","2016-03-07 22:35:27","2016-03-07","iap_1_gems_1","gems",410
"e317ea763b1842e0a586d2db657e3537","2016-03-07 23:36:02","2016-03-07","iap_1_gems_2","gems",760
"e317ea763b1842e0a586d2db657e3537","2016-03-07 23:37:18","2016-03-07","iap_1_gems_2","gems",760
"1dd9f85114aa4a519697fb4ef6eebdea","2016-03-08 01:43:43","2016-03-08","iap_1_gems_2","gems",760
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-08 15:27:35","2016-03-08","iap_1_gems_10","gems",3560
"bcaa1a4de41547d29decda1589a53510","2016-03-08 16:14:50","2016-03-08","iap_1_passes_2","chapterPasses",760
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-08 21:42:39","2016-03-08","iap_1_passes_1","chapterPasses",410
"bcaa1a4de41547d29decda1589a53510","2016-03-10 12:39:55","2016-03-10","iap_1_passes_1","chapterPasses",410
"e317ea763b1842e0a586d2db657e3537","2016-03-12 07:44:54","2016-03-12","iap_1_passes_2","chapterPasses",760
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-13 14:55:20","2016-03-13","iap_1_gems_2","gems",760
"4f7384052a7d4a8c90551ed0e05ba5b3","2016-03-14 18:00:23","2016-03-14","iap_1_gems_100","gems",35060
"d4431fe8e8aa4fc5a31a9f9e257abc49","2016-03-19 07:56:45","2016-03-19","iap_1_passes_10","chapterPasses",3555
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-29 15:57:12","2016-03-29","iap_1_gems_1","gems",410
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-29 18:38:41","2016-03-29","iap_1_gems_1","gems",410
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-29 18:53:29","2016-03-29","iap_1_gems_2","gems",760
"6f2b8f90e1dc459d8825e7e26af2b8b1","2016-03-30 15:38:20","2016-03-30","iap_1_gems_2","gems",760
"840f2fc509c24f8da5dcf04bc1ea8c2e","2016-03-01 18:00:46","2016-03-01","iap_1_gems_2","gems",760
"e589a11502b747ce95700817ac620a5a","2016-03-02 05:27:09","2016-03-02","iap_1_gems_20","gems",7060
"e589a11502b747ce95700817ac620a5a","2016-03-02 05:33:17","2016-03-02","iap_1_passes_2","chapterPasses",760
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-02 10:47:45","2016-03-02","iap_1_gems_5","gems",1810
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-02 12:33:53","2016-03-02","iap_1_passes_10","chapterPasses",3555
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-02 12:48:03","2016-03-02","iap_1_gems_5","gems",1810
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-02 13:25:24","2016-03-02","iap_1_gems_5","gems",1810
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-02 17:14:05","2016-03-02","iap_1_gems_5","gems",1810
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-03 12:35:15","2016-03-03","iap_1_gems_10","gems",3560
"e589a11502b747ce95700817ac620a5a","2016-03-03 14:01:39","2016-03-03","iap_1_gems_2","gems",760
"e589a11502b747ce95700817ac620a5a","2016-03-03 18:16:38","2016-03-03","iap_1_gems_2","gems",760
"e589a11502b747ce95700817ac620a5a","2016-03-03 18:17:58","2016-03-03","iap_1_gems_5","gems",1810
"e589a11502b747ce95700817ac620a5a","2016-03-04 01:44:40","2016-03-04","iap_1_gems_2","gems",760
"e589a11502b747ce95700817ac620a5a","2016-03-04 03:56:37","2016-03-04","iap_1_gems_2","gems",760
"e589a11502b747ce95700817ac620a5a","2016-03-04 03:57:18","2016-03-04","iap_1_gems_20","gems",7060
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-04 08:35:56","2016-03-04","iap_1_gems_20","gems",7060
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-04 12:43:10","2016-03-04","iap_1_passes_10","chapterPasses",3555
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-04 19:34:44","2016-03-04","iap_1_gems_10","gems",3560
"c39c2b7716084bd986c71455f961607b","2016-03-05 06:35:50","2016-03-05","iap_1_passes_1","chapterPasses",410
"c39c2b7716084bd986c71455f961607b","2016-03-05 07:21:04","2016-03-05","iap_1_passes_1","chapterPasses",410
"c9d406ef81684c0a87a6560f9e075064","2016-03-05 19:58:07","2016-03-05","iap_1_gems_2","gems",760
"c9d406ef81684c0a87a6560f9e075064","2016-03-05 20:05:38","2016-03-05","iap_1_passes_2","chapterPasses",760
"c9d406ef81684c0a87a6560f9e075064","2016-03-05 20:34:26","2016-03-05","iap_1_gems_2","gems",760
"c9d406ef81684c0a87a6560f9e075064","2016-03-05 21:16:09","2016-03-05","iap_1_gems_2","gems",760
"8ac6ad15a4c74550a03beadbbe16016d","2016-03-05 21:29:25","2016-03-05","iap_1_passes_5","chapterPasses",1810
"c9d406ef81684c0a87a6560f9e075064","2016-03-06 08:23:24","2016-03-06","iap_1_gems_2","gems",760
"d33cb77e3b9241b8ad0655580d22ab4e","2016-03-06 14:26:23","2016-03-06","iap_1_gems_5","gems",1810
"74b839a4762343328c285b70e0750eb3","2016-03-06 20:51:55","2016-03-06","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-06 20:57:01","2016-03-06","iap_1_gems_5","gems",1810
"74b839a4762343328c285b70e0750eb3","2016-03-06 21:15:05","2016-03-06","iap_1_passes_5","chapterPasses",1810
"74b839a4762343328c285b70e0750eb3","2016-03-06 21:22:54","2016-03-06","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-06 21:28:10","2016-03-06","iap_1_gems_5","gems",1810
"74b839a4762343328c285b70e0750eb3","2016-03-06 22:03:51","2016-03-06","iap_1_gems_5","gems",1810
"c39c2b7716084bd986c71455f961607b","2016-03-07 09:27:50","2016-03-07","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-07 11:46:33","2016-03-07","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-07 12:58:23","2016-03-07","iap_1_gems_10","gems",3560
"74b839a4762343328c285b70e0750eb3","2016-03-07 13:56:39","2016-03-07","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-07 14:08:31","2016-03-07","iap_1_gems_2","gems",760
"c9d406ef81684c0a87a6560f9e075064","2016-03-07 19:20:10","2016-03-07","iap_1_gems_2","gems",760
"74b839a4762343328c285b70e0750eb3","2016-03-07 23:43:23","2016-03-07","iap_1_passes_5","chapterPasses",1810
"1f0d59c7df734f309f48374f85bd82c7","2016-03-09 14:25:43","2016-03-09","iap_1_gems_2","gems",760
"1f0d59c7df734f309f48374f85bd82c7","2016-03-09 14:41:42","2016-03-09","iap_1_passes_1","chapterPasses",410
"74b839a4762343328c285b70e0750eb3","2016-03-13 23:14:51","2016-03-13","iap_1_passes_2","chapterPasses",760
"b5142ce7b22943dea0e7342ee3f90ba0","2016-03-14 09:37:09","2016-03-14","iap_1_passes_10","chapterPasses",3555
"74b839a4762343328c285b70e0750eb3","2016-03-23 22:03:15","2016-03-23","iap_1_passes_2","chapterPasses",760
"b5142ce7b22943dea0e7342ee3f90ba0","2016-04-04 12:29:45","2016-04-04","iap_1_gems_20","gems",7060
"b5142ce7b22943dea0e7342ee3f90ba0","2016-04-07 13:46:18","2016-04-07","iap_1_gems_20","gems",7060
"1c3c1d3eb6c9422aa08d91605995b83b","2016-04-11 14:23:34","2016-04-11","iap_1_passes_2","chapterPasses",760
"1c3c1d3eb6c9422aa08d91605995b83b","2016-04-12 13:52:03","2016-04-12","iap_1_gems_2","gems",760
"c00e4cadc8b34ba5b8adedda15a1df6c","2016-03-01 21:05:15","2016-03-01","iap_1_passes_2","chapterPasses",760
"c00e4cadc8b34ba5b8adedda15a1df6c","2016-03-01 21:18:30","2016-03-01","iap_1_gems_2","gems",760
"c00e4cadc8b34ba5b8adedda15a1df6c","2016-03-01 21:26:26","2016-03-01","iap_1_gems_2","gems",760
"c00e4cadc8b34ba5b8adedda15a1df6c","2016-03-01 21:27:03","2016-03-01","iap_1_gems_2","gems",760
"c00e4cadc8b34ba5b8adedda15a1df6c","2016-03-02 11:25:25","2016-03-02","iap_1_gems_5","gems",1810
"f978ab60706e48eead29940263218b5c","2016-03-02 12:35:06","2016-03-02","iap_1_gems_2","gems",760
"885a082bea48458e9e3b556f8b10ad51","2016-03-03 09:03:58","2016-03-03","iap_1_gems_2","gems",760
"885a082bea48458e9e3b556f8b10ad51","2016-03-03 09:14:23","2016-03-03","iap_1_passes_2","chapterPasses",760
"3d01ef6c095b4112baade50f00679f48","2016-03-03 15:50:53","2016-03-03","iap_1_passes_2","chapterPasses",760
"559309f5b93542729d54df611f35fb90","2016-03-03 18:11:15","2016-03-03","iap_1_gems_2","gems",760
"559309f5b93542729d54df611f35fb90","2016-03-03 18:15:04","2016-03-03","iap_1_gems_2","gems",760
"659f1494ec53468aa554b3750bcd0b6c","2016-03-04 03:05:55","2016-03-04","iap_1_passes_2","chapterPasses",760
"659f1494ec53468aa554b3750bcd0b6c","2016-03-04 03:11:44","2016-03-04","iap_1_gems_2","gems",760
